"","steps","date","interval","interval_seq"
"11097",61,2012-11-08,1240,2012-11-08 11:40:00
"11098",0,2012-11-08,1245,2012-11-08 11:45:00
"11099",0,2012-11-08,1250,2012-11-08 11:50:00
"11100",0,2012-11-08,1255,2012-11-08 11:55:00
"11101",0,2012-11-08,1300,2012-11-08 12:00:00
"11102",0,2012-11-08,1305,2012-11-08 12:05:00
"11103",0,2012-11-08,1310,2012-11-08 12:10:00
"11104",0,2012-11-08,1315,2012-11-08 12:15:00
"11105",0,2012-11-08,1320,2012-11-08 12:20:00
"11106",0,2012-11-08,1325,2012-11-08 12:25:00
"11107",0,2012-11-08,1330,2012-11-08 12:30:00
"11108",0,2012-11-08,1335,2012-11-08 12:35:00
"11109",0,2012-11-08,1340,2012-11-08 12:40:00
"11110",0,2012-11-08,1345,2012-11-08 12:45:00
"11111",0,2012-11-08,1350,2012-11-08 12:50:00
"11112",0,2012-11-08,1355,2012-11-08 12:55:00
"11113",0,2012-11-08,1400,2012-11-08 13:00:00
"11114",0,2012-11-08,1405,2012-11-08 13:05:00
"11115",0,2012-11-08,1410,2012-11-08 13:10:00
"11116",0,2012-11-08,1415,2012-11-08 13:15:00
"11117",0,2012-11-08,1420,2012-11-08 13:20:00
"11118",0,2012-11-08,1425,2012-11-08 13:25:00
"11119",24,2012-11-08,1430,2012-11-08 13:30:00
"11120",39,2012-11-08,1435,2012-11-08 13:35:00
"11121",0,2012-11-08,1440,2012-11-08 13:40:00
"11122",0,2012-11-08,1445,2012-11-08 13:45:00
"11123",0,2012-11-08,1450,2012-11-08 13:50:00
"11124",0,2012-11-08,1455,2012-11-08 13:55:00
"11125",0,2012-11-08,1500,2012-11-08 14:00:00
"11126",0,2012-11-08,1505,2012-11-08 14:05:00
"11127",0,2012-11-08,1510,2012-11-08 14:10:00
"11128",0,2012-11-08,1515,2012-11-08 14:15:00
"11129",0,2012-11-08,1520,2012-11-08 14:20:00
"11130",0,2012-11-08,1525,2012-11-08 14:25:00
"11131",0,2012-11-08,1530,2012-11-08 14:30:00
"11132",28,2012-11-08,1535,2012-11-08 14:35:00
"11133",152,2012-11-08,1540,2012-11-08 14:40:00
"11134",322,2012-11-08,1545,2012-11-08 14:45:00
"11135",359,2012-11-08,1550,2012-11-08 14:50:00
"11136",230,2012-11-08,1555,2012-11-08 14:55:00
"11137",33,2012-11-08,1600,2012-11-08 15:00:00
"11138",0,2012-11-08,1605,2012-11-08 15:05:00
"11139",0,2012-11-08,1610,2012-11-08 15:10:00
"11140",0,2012-11-08,1615,2012-11-08 15:15:00
"11141",45,2012-11-08,1620,2012-11-08 15:20:00
"11142",0,2012-11-08,1625,2012-11-08 15:25:00
"11143",0,2012-11-08,1630,2012-11-08 15:30:00
"11144",0,2012-11-08,1635,2012-11-08 15:35:00
"11145",0,2012-11-08,1640,2012-11-08 15:40:00
"11146",28,2012-11-08,1645,2012-11-08 15:45:00
"11147",0,2012-11-08,1650,2012-11-08 15:50:00
"11148",0,2012-11-08,1655,2012-11-08 15:55:00
"11149",0,2012-11-08,1700,2012-11-08 16:00:00
"11150",71,2012-11-08,1705,2012-11-08 16:05:00
"11151",0,2012-11-08,1710,2012-11-08 16:10:00
"11152",0,2012-11-08,1715,2012-11-08 16:15:00
"11153",0,2012-11-08,1720,2012-11-08 16:20:00
"11154",0,2012-11-08,1725,2012-11-08 16:25:00
"11155",44,2012-11-08,1730,2012-11-08 16:30:00
"11156",0,2012-11-08,1735,2012-11-08 16:35:00
"11157",63,2012-11-08,1740,2012-11-08 16:40:00
"11158",0,2012-11-08,1745,2012-11-08 16:45:00
"11159",61,2012-11-08,1750,2012-11-08 16:50:00
"11160",44,2012-11-08,1755,2012-11-08 16:55:00
"11161",15,2012-11-08,1800,2012-11-08 17:00:00
"11162",0,2012-11-08,1805,2012-11-08 17:05:00
"11163",9,2012-11-08,1810,2012-11-08 17:10:00
"11164",0,2012-11-08,1815,2012-11-08 17:15:00
"11165",0,2012-11-08,1820,2012-11-08 17:20:00
"11166",64,2012-11-08,1825,2012-11-08 17:25:00
"11167",72,2012-11-08,1830,2012-11-08 17:30:00
"11168",0,2012-11-08,1835,2012-11-08 17:35:00
"11169",0,2012-11-08,1840,2012-11-08 17:40:00
"11170",23,2012-11-08,1845,2012-11-08 17:45:00
"11171",38,2012-11-08,1850,2012-11-08 17:50:00
"11172",40,2012-11-08,1855,2012-11-08 17:55:00
"11173",55,2012-11-08,1900,2012-11-08 18:00:00
"11174",17,2012-11-08,1905,2012-11-08 18:05:00
"11175",0,2012-11-08,1910,2012-11-08 18:10:00
"11176",0,2012-11-08,1915,2012-11-08 18:15:00
"11177",0,2012-11-08,1920,2012-11-08 18:20:00
"11178",0,2012-11-08,1925,2012-11-08 18:25:00
"11179",0,2012-11-08,1930,2012-11-08 18:30:00
"11180",0,2012-11-08,1935,2012-11-08 18:35:00
"11181",0,2012-11-08,1940,2012-11-08 18:40:00
"11182",0,2012-11-08,1945,2012-11-08 18:45:00
"11183",0,2012-11-08,1950,2012-11-08 18:50:00
"11184",0,2012-11-08,1955,2012-11-08 18:55:00
"11185",0,2012-11-08,2000,2012-11-08 19:00:00
"11186",30,2012-11-08,2005,2012-11-08 19:05:00
"11187",96,2012-11-08,2010,2012-11-08 19:10:00
"11188",0,2012-11-08,2015,2012-11-08 19:15:00
"11189",0,2012-11-08,2020,2012-11-08 19:20:00
"11190",0,2012-11-08,2025,2012-11-08 19:25:00
"11191",0,2012-11-08,2030,2012-11-08 19:30:00
"11192",0,2012-11-08,2035,2012-11-08 19:35:00
"11193",0,2012-11-08,2040,2012-11-08 19:40:00
"11194",89,2012-11-08,2045,2012-11-08 19:45:00
"11195",77,2012-11-08,2050,2012-11-08 19:50:00
"11196",36,2012-11-08,2055,2012-11-08 19:55:00
"11197",0,2012-11-08,2100,2012-11-08 20:00:00
"11198",0,2012-11-08,2105,2012-11-08 20:05:00
"11199",0,2012-11-08,2110,2012-11-08 20:10:00
"11200",0,2012-11-08,2115,2012-11-08 20:15:00
"11201",0,2012-11-08,2120,2012-11-08 20:20:00
"11202",13,2012-11-08,2125,2012-11-08 20:25:00
"11203",36,2012-11-08,2130,2012-11-08 20:30:00
"11204",0,2012-11-08,2135,2012-11-08 20:35:00
"11205",0,2012-11-08,2140,2012-11-08 20:40:00
"11206",0,2012-11-08,2145,2012-11-08 20:45:00
"11207",0,2012-11-08,2150,2012-11-08 20:50:00
"11208",0,2012-11-08,2155,2012-11-08 20:55:00
"11209",0,2012-11-08,2200,2012-11-08 21:00:00
"11210",38,2012-11-08,2205,2012-11-08 21:05:00
"11211",24,2012-11-08,2210,2012-11-08 21:10:00
"11212",87,2012-11-08,2215,2012-11-08 21:15:00
"11213",0,2012-11-08,2220,2012-11-08 21:20:00
"11214",0,2012-11-08,2225,2012-11-08 21:25:00
"11215",0,2012-11-08,2230,2012-11-08 21:30:00
"11216",0,2012-11-08,2235,2012-11-08 21:35:00
"11217",0,2012-11-08,2240,2012-11-08 21:40:00
"11218",0,2012-11-08,2245,2012-11-08 21:45:00
"11219",0,2012-11-08,2250,2012-11-08 21:50:00
"11220",0,2012-11-08,2255,2012-11-08 21:55:00
"11221",0,2012-11-08,2300,2012-11-08 22:00:00
"11222",0,2012-11-08,2305,2012-11-08 22:05:00
"11223",0,2012-11-08,2310,2012-11-08 22:10:00
"11224",0,2012-11-08,2315,2012-11-08 22:15:00
"11225",0,2012-11-08,2320,2012-11-08 22:20:00
"11226",0,2012-11-08,2325,2012-11-08 22:25:00
"11227",0,2012-11-08,2330,2012-11-08 22:30:00
"11228",0,2012-11-08,2335,2012-11-08 22:35:00
"11229",0,2012-11-08,2340,2012-11-08 22:40:00
"11230",0,2012-11-08,2345,2012-11-08 22:45:00
"11231",0,2012-11-08,2350,2012-11-08 22:50:00
"11232",0,2012-11-08,2355,2012-11-08 22:55:00
"11233",1177.5,2012-11-09,0,2012-11-08 23:00:00
"11234",1177.5,2012-11-09,5,2012-11-08 23:05:00
"11235",1177.5,2012-11-09,10,2012-11-08 23:10:00
"11236",1177.5,2012-11-09,15,2012-11-08 23:15:00
"11237",1177.5,2012-11-09,20,2012-11-08 23:20:00
"11238",1177.5,2012-11-09,25,2012-11-08 23:25:00
"11239",1177.5,2012-11-09,30,2012-11-08 23:30:00
"11240",1177.5,2012-11-09,35,2012-11-08 23:35:00
"11241",1177.5,2012-11-09,40,2012-11-08 23:40:00
"11242",1177.5,2012-11-09,45,2012-11-08 23:45:00
"11243",1177.5,2012-11-09,50,2012-11-08 23:50:00
"11244",1177.5,2012-11-09,55,2012-11-08 23:55:00
"11245",1177.5,2012-11-09,100,2012-11-09 00:00:00
"11246",1177.5,2012-11-09,105,2012-11-09 00:05:00
"11247",1177.5,2012-11-09,110,2012-11-09 00:10:00
"11248",1177.5,2012-11-09,115,2012-11-09 00:15:00
"11249",1177.5,2012-11-09,120,2012-11-09 00:20:00
"11250",1177.5,2012-11-09,125,2012-11-09 00:25:00
"11251",1177.5,2012-11-09,130,2012-11-09 00:30:00
"11252",1177.5,2012-11-09,135,2012-11-09 00:35:00
"11253",1177.5,2012-11-09,140,2012-11-09 00:40:00
"11254",1177.5,2012-11-09,145,2012-11-09 00:45:00
"11255",1177.5,2012-11-09,150,2012-11-09 00:50:00
"11256",1177.5,2012-11-09,155,2012-11-09 00:55:00
"11257",1177.5,2012-11-09,200,2012-11-09 01:00:00
"11258",1177.5,2012-11-09,205,2012-11-09 01:05:00
"11259",1177.5,2012-11-09,210,2012-11-09 01:10:00
"11260",1177.5,2012-11-09,215,2012-11-09 01:15:00
"11261",1177.5,2012-11-09,220,2012-11-09 01:20:00
"11262",1177.5,2012-11-09,225,2012-11-09 01:25:00
"11263",1177.5,2012-11-09,230,2012-11-09 01:30:00
"11264",1177.5,2012-11-09,235,2012-11-09 01:35:00
"11265",1177.5,2012-11-09,240,2012-11-09 01:40:00
"11266",1177.5,2012-11-09,245,2012-11-09 01:45:00
"11267",1177.5,2012-11-09,250,2012-11-09 01:50:00
"11268",1177.5,2012-11-09,255,2012-11-09 01:55:00
"11269",1177.5,2012-11-09,300,2012-11-09 02:00:00
"11270",1177.5,2012-11-09,305,2012-11-09 02:05:00
"11271",1177.5,2012-11-09,310,2012-11-09 02:10:00
"11272",1177.5,2012-11-09,315,2012-11-09 02:15:00
"11273",1177.5,2012-11-09,320,2012-11-09 02:20:00
"11274",1177.5,2012-11-09,325,2012-11-09 02:25:00
"11275",1177.5,2012-11-09,330,2012-11-09 02:30:00
"11276",1177.5,2012-11-09,335,2012-11-09 02:35:00
"11277",1177.5,2012-11-09,340,2012-11-09 02:40:00
"11278",1177.5,2012-11-09,345,2012-11-09 02:45:00
"11279",1177.5,2012-11-09,350,2012-11-09 02:50:00
"11280",1177.5,2012-11-09,355,2012-11-09 02:55:00
"11281",1177.5,2012-11-09,400,2012-11-09 03:00:00
"11282",1177.5,2012-11-09,405,2012-11-09 03:05:00
"11283",1177.5,2012-11-09,410,2012-11-09 03:10:00
"11284",1177.5,2012-11-09,415,2012-11-09 03:15:00
"11285",1177.5,2012-11-09,420,2012-11-09 03:20:00
"11286",1177.5,2012-11-09,425,2012-11-09 03:25:00
"11287",1177.5,2012-11-09,430,2012-11-09 03:30:00
"11288",1177.5,2012-11-09,435,2012-11-09 03:35:00
"11289",1177.5,2012-11-09,440,2012-11-09 03:40:00
"11290",1177.5,2012-11-09,445,2012-11-09 03:45:00
"11291",1177.5,2012-11-09,450,2012-11-09 03:50:00
"11292",1177.5,2012-11-09,455,2012-11-09 03:55:00
"11293",1177.5,2012-11-09,500,2012-11-09 04:00:00
"11294",1177.5,2012-11-09,505,2012-11-09 04:05:00
"11295",1177.5,2012-11-09,510,2012-11-09 04:10:00
"11296",1177.5,2012-11-09,515,2012-11-09 04:15:00
"11297",1177.5,2012-11-09,520,2012-11-09 04:20:00
"11298",1177.5,2012-11-09,525,2012-11-09 04:25:00
"11299",1177.5,2012-11-09,530,2012-11-09 04:30:00
"11300",1177.5,2012-11-09,535,2012-11-09 04:35:00
"11301",1177.5,2012-11-09,540,2012-11-09 04:40:00
"11302",1177.5,2012-11-09,545,2012-11-09 04:45:00
"11303",1177.5,2012-11-09,550,2012-11-09 04:50:00
"11304",1177.5,2012-11-09,555,2012-11-09 04:55:00
"11305",1177.5,2012-11-09,600,2012-11-09 05:00:00
"11306",1177.5,2012-11-09,605,2012-11-09 05:05:00
"11307",1177.5,2012-11-09,610,2012-11-09 05:10:00
"11308",1177.5,2012-11-09,615,2012-11-09 05:15:00
"11309",1177.5,2012-11-09,620,2012-11-09 05:20:00
"11310",1177.5,2012-11-09,625,2012-11-09 05:25:00
"11311",1177.5,2012-11-09,630,2012-11-09 05:30:00
"11312",1177.5,2012-11-09,635,2012-11-09 05:35:00
"11313",1177.5,2012-11-09,640,2012-11-09 05:40:00
"11314",1177.5,2012-11-09,645,2012-11-09 05:45:00
"11315",1177.5,2012-11-09,650,2012-11-09 05:50:00
"11316",1177.5,2012-11-09,655,2012-11-09 05:55:00
"11317",1177.5,2012-11-09,700,2012-11-09 06:00:00
"11318",1177.5,2012-11-09,705,2012-11-09 06:05:00
"11319",1177.5,2012-11-09,710,2012-11-09 06:10:00
"11320",1177.5,2012-11-09,715,2012-11-09 06:15:00
"11321",1177.5,2012-11-09,720,2012-11-09 06:20:00
"11322",1177.5,2012-11-09,725,2012-11-09 06:25:00
"11323",1177.5,2012-11-09,730,2012-11-09 06:30:00
"11324",1177.5,2012-11-09,735,2012-11-09 06:35:00
"11325",1177.5,2012-11-09,740,2012-11-09 06:40:00
"11326",1177.5,2012-11-09,745,2012-11-09 06:45:00
"11327",1177.5,2012-11-09,750,2012-11-09 06:50:00
"11328",1177.5,2012-11-09,755,2012-11-09 06:55:00
"11329",1177.5,2012-11-09,800,2012-11-09 07:00:00
"11330",1177.5,2012-11-09,805,2012-11-09 07:05:00
"11331",1177.5,2012-11-09,810,2012-11-09 07:10:00
"11332",1177.5,2012-11-09,815,2012-11-09 07:15:00
"11333",1177.5,2012-11-09,820,2012-11-09 07:20:00
"11334",1177.5,2012-11-09,825,2012-11-09 07:25:00
"11335",1177.5,2012-11-09,830,2012-11-09 07:30:00
"11336",1177.5,2012-11-09,835,2012-11-09 07:35:00
"11337",1177.5,2012-11-09,840,2012-11-09 07:40:00
"11338",1177.5,2012-11-09,845,2012-11-09 07:45:00
"11339",1177.5,2012-11-09,850,2012-11-09 07:50:00
"11340",1177.5,2012-11-09,855,2012-11-09 07:55:00
"11341",1177.5,2012-11-09,900,2012-11-09 08:00:00
"11342",1177.5,2012-11-09,905,2012-11-09 08:05:00
"11343",1177.5,2012-11-09,910,2012-11-09 08:10:00
"11344",1177.5,2012-11-09,915,2012-11-09 08:15:00
"11345",1177.5,2012-11-09,920,2012-11-09 08:20:00
"11346",1177.5,2012-11-09,925,2012-11-09 08:25:00
"11347",1177.5,2012-11-09,930,2012-11-09 08:30:00
"11348",1177.5,2012-11-09,935,2012-11-09 08:35:00
"11349",1177.5,2012-11-09,940,2012-11-09 08:40:00
"11350",1177.5,2012-11-09,945,2012-11-09 08:45:00
"11351",1177.5,2012-11-09,950,2012-11-09 08:50:00
"11352",1177.5,2012-11-09,955,2012-11-09 08:55:00
"11353",1177.5,2012-11-09,1000,2012-11-09 09:00:00
"11354",1177.5,2012-11-09,1005,2012-11-09 09:05:00
"11355",1177.5,2012-11-09,1010,2012-11-09 09:10:00
"11356",1177.5,2012-11-09,1015,2012-11-09 09:15:00
"11357",1177.5,2012-11-09,1020,2012-11-09 09:20:00
"11358",1177.5,2012-11-09,1025,2012-11-09 09:25:00
"11359",1177.5,2012-11-09,1030,2012-11-09 09:30:00
"11360",1177.5,2012-11-09,1035,2012-11-09 09:35:00
"11361",1177.5,2012-11-09,1040,2012-11-09 09:40:00
"11362",1177.5,2012-11-09,1045,2012-11-09 09:45:00
"11363",1177.5,2012-11-09,1050,2012-11-09 09:50:00
"11364",1177.5,2012-11-09,1055,2012-11-09 09:55:00
"11365",1177.5,2012-11-09,1100,2012-11-09 10:00:00
"11366",1177.5,2012-11-09,1105,2012-11-09 10:05:00
"11367",1177.5,2012-11-09,1110,2012-11-09 10:10:00
"11368",1177.5,2012-11-09,1115,2012-11-09 10:15:00
"11369",1177.5,2012-11-09,1120,2012-11-09 10:20:00
"11370",1177.5,2012-11-09,1125,2012-11-09 10:25:00
"11371",1177.5,2012-11-09,1130,2012-11-09 10:30:00
"11372",1177.5,2012-11-09,1135,2012-11-09 10:35:00
"11373",1177.5,2012-11-09,1140,2012-11-09 10:40:00
"11374",1177.5,2012-11-09,1145,2012-11-09 10:45:00
"11375",1177.5,2012-11-09,1150,2012-11-09 10:50:00
"11376",1177.5,2012-11-09,1155,2012-11-09 10:55:00
"11377",1177.5,2012-11-09,1200,2012-11-09 11:00:00
"11378",1177.5,2012-11-09,1205,2012-11-09 11:05:00
"11379",1177.5,2012-11-09,1210,2012-11-09 11:10:00
"11380",1177.5,2012-11-09,1215,2012-11-09 11:15:00
"11381",1177.5,2012-11-09,1220,2012-11-09 11:20:00
"11382",1177.5,2012-11-09,1225,2012-11-09 11:25:00
"11383",1177.5,2012-11-09,1230,2012-11-09 11:30:00
"11384",1177.5,2012-11-09,1235,2012-11-09 11:35:00
"11385",1177.5,2012-11-09,1240,2012-11-09 11:40:00
"11386",1177.5,2012-11-09,1245,2012-11-09 11:45:00
"11387",1177.5,2012-11-09,1250,2012-11-09 11:50:00
"11388",1177.5,2012-11-09,1255,2012-11-09 11:55:00
"11389",1177.5,2012-11-09,1300,2012-11-09 12:00:00
"11390",1177.5,2012-11-09,1305,2012-11-09 12:05:00
"11391",1177.5,2012-11-09,1310,2012-11-09 12:10:00
"11392",1177.5,2012-11-09,1315,2012-11-09 12:15:00
"11393",1177.5,2012-11-09,1320,2012-11-09 12:20:00
"11394",1177.5,2012-11-09,1325,2012-11-09 12:25:00
"11395",1177.5,2012-11-09,1330,2012-11-09 12:30:00
"11396",1177.5,2012-11-09,1335,2012-11-09 12:35:00
"11397",1177.5,2012-11-09,1340,2012-11-09 12:40:00
"11398",1177.5,2012-11-09,1345,2012-11-09 12:45:00
"11399",1177.5,2012-11-09,1350,2012-11-09 12:50:00
"11400",1177.5,2012-11-09,1355,2012-11-09 12:55:00
"11401",1177.5,2012-11-09,1400,2012-11-09 13:00:00
"11402",1177.5,2012-11-09,1405,2012-11-09 13:05:00
"11403",1177.5,2012-11-09,1410,2012-11-09 13:10:00
"11404",1177.5,2012-11-09,1415,2012-11-09 13:15:00
"11405",1177.5,2012-11-09,1420,2012-11-09 13:20:00
"11406",1177.5,2012-11-09,1425,2012-11-09 13:25:00
"11407",1177.5,2012-11-09,1430,2012-11-09 13:30:00
"11408",1177.5,2012-11-09,1435,2012-11-09 13:35:00
"11409",1177.5,2012-11-09,1440,2012-11-09 13:40:00
"11410",1177.5,2012-11-09,1445,2012-11-09 13:45:00
"11411",1177.5,2012-11-09,1450,2012-11-09 13:50:00
"11412",1177.5,2012-11-09,1455,2012-11-09 13:55:00
"11413",1177.5,2012-11-09,1500,2012-11-09 14:00:00
"11414",1177.5,2012-11-09,1505,2012-11-09 14:05:00
"11415",1177.5,2012-11-09,1510,2012-11-09 14:10:00
"11416",1177.5,2012-11-09,1515,2012-11-09 14:15:00
"11417",1177.5,2012-11-09,1520,2012-11-09 14:20:00
"11418",1177.5,2012-11-09,1525,2012-11-09 14:25:00
"11419",1177.5,2012-11-09,1530,2012-11-09 14:30:00
"11420",1177.5,2012-11-09,1535,2012-11-09 14:35:00
"11421",1177.5,2012-11-09,1540,2012-11-09 14:40:00
"11422",1177.5,2012-11-09,1545,2012-11-09 14:45:00
"11423",1177.5,2012-11-09,1550,2012-11-09 14:50:00
"11424",1177.5,2012-11-09,1555,2012-11-09 14:55:00
"11425",1177.5,2012-11-09,1600,2012-11-09 15:00:00
"11426",1177.5,2012-11-09,1605,2012-11-09 15:05:00
"11427",1177.5,2012-11-09,1610,2012-11-09 15:10:00
"11428",1177.5,2012-11-09,1615,2012-11-09 15:15:00
"11429",1177.5,2012-11-09,1620,2012-11-09 15:20:00
"11430",1177.5,2012-11-09,1625,2012-11-09 15:25:00
"11431",1177.5,2012-11-09,1630,2012-11-09 15:30:00
"11432",1177.5,2012-11-09,1635,2012-11-09 15:35:00
"11433",1177.5,2012-11-09,1640,2012-11-09 15:40:00
"11434",1177.5,2012-11-09,1645,2012-11-09 15:45:00
"11435",1177.5,2012-11-09,1650,2012-11-09 15:50:00
"11436",1177.5,2012-11-09,1655,2012-11-09 15:55:00
"11437",1177.5,2012-11-09,1700,2012-11-09 16:00:00
"11438",1177.5,2012-11-09,1705,2012-11-09 16:05:00
"11439",1177.5,2012-11-09,1710,2012-11-09 16:10:00
"11440",1177.5,2012-11-09,1715,2012-11-09 16:15:00
"11441",1177.5,2012-11-09,1720,2012-11-09 16:20:00
"11442",1177.5,2012-11-09,1725,2012-11-09 16:25:00
"11443",1177.5,2012-11-09,1730,2012-11-09 16:30:00
"11444",1177.5,2012-11-09,1735,2012-11-09 16:35:00
"11445",1177.5,2012-11-09,1740,2012-11-09 16:40:00
"11446",1177.5,2012-11-09,1745,2012-11-09 16:45:00
"11447",1177.5,2012-11-09,1750,2012-11-09 16:50:00
"11448",1177.5,2012-11-09,1755,2012-11-09 16:55:00
"11449",1177.5,2012-11-09,1800,2012-11-09 17:00:00
"11450",1177.5,2012-11-09,1805,2012-11-09 17:05:00
"11451",1177.5,2012-11-09,1810,2012-11-09 17:10:00
"11452",1177.5,2012-11-09,1815,2012-11-09 17:15:00
"11453",1177.5,2012-11-09,1820,2012-11-09 17:20:00
"11454",1177.5,2012-11-09,1825,2012-11-09 17:25:00
"11455",1177.5,2012-11-09,1830,2012-11-09 17:30:00
"11456",1177.5,2012-11-09,1835,2012-11-09 17:35:00
"11457",1177.5,2012-11-09,1840,2012-11-09 17:40:00
"11458",1177.5,2012-11-09,1845,2012-11-09 17:45:00
"11459",1177.5,2012-11-09,1850,2012-11-09 17:50:00
"11460",1177.5,2012-11-09,1855,2012-11-09 17:55:00
"11461",1177.5,2012-11-09,1900,2012-11-09 18:00:00
"11462",1177.5,2012-11-09,1905,2012-11-09 18:05:00
"11463",1177.5,2012-11-09,1910,2012-11-09 18:10:00
"11464",1177.5,2012-11-09,1915,2012-11-09 18:15:00
"11465",1177.5,2012-11-09,1920,2012-11-09 18:20:00
"11466",1177.5,2012-11-09,1925,2012-11-09 18:25:00
"11467",1177.5,2012-11-09,1930,2012-11-09 18:30:00
"11468",1177.5,2012-11-09,1935,2012-11-09 18:35:00
"11469",1177.5,2012-11-09,1940,2012-11-09 18:40:00
"11470",1177.5,2012-11-09,1945,2012-11-09 18:45:00
"11471",1177.5,2012-11-09,1950,2012-11-09 18:50:00
"11472",1177.5,2012-11-09,1955,2012-11-09 18:55:00
"11473",1177.5,2012-11-09,2000,2012-11-09 19:00:00
"11474",1177.5,2012-11-09,2005,2012-11-09 19:05:00
"11475",1177.5,2012-11-09,2010,2012-11-09 19:10:00
"11476",1177.5,2012-11-09,2015,2012-11-09 19:15:00
"11477",1177.5,2012-11-09,2020,2012-11-09 19:20:00
"11478",1177.5,2012-11-09,2025,2012-11-09 19:25:00
"11479",1177.5,2012-11-09,2030,2012-11-09 19:30:00
"11480",1177.5,2012-11-09,2035,2012-11-09 19:35:00
"11481",1177.5,2012-11-09,2040,2012-11-09 19:40:00
"11482",1177.5,2012-11-09,2045,2012-11-09 19:45:00
"11483",1177.5,2012-11-09,2050,2012-11-09 19:50:00
"11484",1177.5,2012-11-09,2055,2012-11-09 19:55:00
"11485",1177.5,2012-11-09,2100,2012-11-09 20:00:00
"11486",1177.5,2012-11-09,2105,2012-11-09 20:05:00
"11487",1177.5,2012-11-09,2110,2012-11-09 20:10:00
"11488",1177.5,2012-11-09,2115,2012-11-09 20:15:00
"11489",1177.5,2012-11-09,2120,2012-11-09 20:20:00
"11490",1177.5,2012-11-09,2125,2012-11-09 20:25:00
"11491",1177.5,2012-11-09,2130,2012-11-09 20:30:00
"11492",1177.5,2012-11-09,2135,2012-11-09 20:35:00
"11493",1177.5,2012-11-09,2140,2012-11-09 20:40:00
"11494",1177.5,2012-11-09,2145,2012-11-09 20:45:00
"11495",1177.5,2012-11-09,2150,2012-11-09 20:50:00
"11496",1177.5,2012-11-09,2155,2012-11-09 20:55:00
"11497",1177.5,2012-11-09,2200,2012-11-09 21:00:00
"11498",1177.5,2012-11-09,2205,2012-11-09 21:05:00
"11499",1177.5,2012-11-09,2210,2012-11-09 21:10:00
"11500",1177.5,2012-11-09,2215,2012-11-09 21:15:00
"11501",1177.5,2012-11-09,2220,2012-11-09 21:20:00
"11502",1177.5,2012-11-09,2225,2012-11-09 21:25:00
"11503",1177.5,2012-11-09,2230,2012-11-09 21:30:00
"11504",1177.5,2012-11-09,2235,2012-11-09 21:35:00
"11505",1177.5,2012-11-09,2240,2012-11-09 21:40:00
"11506",1177.5,2012-11-09,2245,2012-11-09 21:45:00
"11507",1177.5,2012-11-09,2250,2012-11-09 21:50:00
"11508",1177.5,2012-11-09,2255,2012-11-09 21:55:00
"11509",1177.5,2012-11-09,2300,2012-11-09 22:00:00
"11510",1177.5,2012-11-09,2305,2012-11-09 22:05:00
"11511",1177.5,2012-11-09,2310,2012-11-09 22:10:00
"11512",1177.5,2012-11-09,2315,2012-11-09 22:15:00
"11513",1177.5,2012-11-09,2320,2012-11-09 22:20:00
"11514",1177.5,2012-11-09,2325,2012-11-09 22:25:00
"11515",1177.5,2012-11-09,2330,2012-11-09 22:30:00
"11516",1177.5,2012-11-09,2335,2012-11-09 22:35:00
"11517",1177.5,2012-11-09,2340,2012-11-09 22:40:00
"11518",1177.5,2012-11-09,2345,2012-11-09 22:45:00
"11519",1177.5,2012-11-09,2350,2012-11-09 22:50:00
"11520",1177.5,2012-11-09,2355,2012-11-09 22:55:00
"11521",1177.5,2012-11-10,0,2012-11-09 23:00:00
"11522",1177.5,2012-11-10,5,2012-11-09 23:05:00
"11523",1177.5,2012-11-10,10,2012-11-09 23:10:00
"11524",1177.5,2012-11-10,15,2012-11-09 23:15:00
"11525",1177.5,2012-11-10,20,2012-11-09 23:20:00
"11526",1177.5,2012-11-10,25,2012-11-09 23:25:00
"11527",1177.5,2012-11-10,30,2012-11-09 23:30:00
"11528",1177.5,2012-11-10,35,2012-11-09 23:35:00
"11529",1177.5,2012-11-10,40,2012-11-09 23:40:00
"11530",1177.5,2012-11-10,45,2012-11-09 23:45:00
"11531",1177.5,2012-11-10,50,2012-11-09 23:50:00
"11532",1177.5,2012-11-10,55,2012-11-09 23:55:00
"11533",1177.5,2012-11-10,100,2012-11-10 00:00:00
"11534",1177.5,2012-11-10,105,2012-11-10 00:05:00
"11535",1177.5,2012-11-10,110,2012-11-10 00:10:00
"11536",1177.5,2012-11-10,115,2012-11-10 00:15:00
"11537",1177.5,2012-11-10,120,2012-11-10 00:20:00
"11538",1177.5,2012-11-10,125,2012-11-10 00:25:00
"11539",1177.5,2012-11-10,130,2012-11-10 00:30:00
"11540",1177.5,2012-11-10,135,2012-11-10 00:35:00
"11541",1177.5,2012-11-10,140,2012-11-10 00:40:00
"11542",1177.5,2012-11-10,145,2012-11-10 00:45:00
"11543",1177.5,2012-11-10,150,2012-11-10 00:50:00
"11544",1177.5,2012-11-10,155,2012-11-10 00:55:00
"11545",1177.5,2012-11-10,200,2012-11-10 01:00:00
"11546",1177.5,2012-11-10,205,2012-11-10 01:05:00
"11547",1177.5,2012-11-10,210,2012-11-10 01:10:00
"11548",1177.5,2012-11-10,215,2012-11-10 01:15:00
"11549",1177.5,2012-11-10,220,2012-11-10 01:20:00
"11550",1177.5,2012-11-10,225,2012-11-10 01:25:00
